pool,backbone,skin,seed,cal,method,burden@5,ndcg@5,burden@10,ndcg@10,burden@20,ndcg@20,burden@50,ndcg@50
full,LogReg,Oily,4,rank,relevance_only,3.0,0.9999999999999999,4.8,0.9266360779006398,3.65,0.952653320122114,3.58,0.9463099802365169
full,LogReg,Oily,4,rank,hard_filter,2.8,0.9999999999999999,2.1,1.0,1.55,0.9999999999999999,1.08,0.9703337964913212
full,LogReg,Oily,4,rank,proportional,0.0,0.9999999999999999,0.0,1.0,0.3,0.9999999999999999,0.66,0.9567626825670063
full,LogReg,Oily,4,rank,MMR,3.6,0.9999999999999999,5.7,0.9216017310213245,5.2,0.87868138771168,4.84,0.8711111698762043
full,LogReg,Oily,4,rank,FAIR_prefix,3.0,0.9999999999999999,2.4,1.0,3.65,0.9616153618346169,3.58,0.9512019391849977
full,LogReg,Oily,4,rank,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.940862178239811
dense,LogReg,Oily,5,minmax,relevance_only,8.4,0.7860137352654724,10.1,0.8611375561264455,11.85,0.9103827127966565,10.46,0.9079866877503249
dense,LogReg,Oily,5,minmax,hard_filter,8.4,0.7860137352654724,10.1,0.8611375561264455,11.85,0.9103827127966565,10.46,0.9079866877503249
dense,LogReg,Oily,5,minmax,proportional,4.0,0.9999999999999999,5.5,1.0,5.15,0.9676617088516801,6.24,0.8927056861146923
dense,LogReg,Oily,5,minmax,MMR,12.4,0.8304198973631918,12.5,0.8899541168509599,9.45,0.863204197650138,10.28,0.8523228365459549
dense,LogReg,Oily,5,minmax,FAIR_prefix,8.4,0.7860137352654724,10.1,0.8611375561264455,11.85,0.9103827127966565,10.46,0.9079866877503249
dense,LogReg,Oily,5,minmax,proposed,3.6,0.9999999999999999,3.5,1.0,3.8,0.9298282790659782,4.2,0.8398576363501883
dense,LogReg,Oily,5,rank,relevance_only,8.4,0.7860137352654724,10.1,0.8611375561264455,11.85,0.9103827127966565,10.46,0.9079866877503249
dense,LogReg,Oily,5,rank,hard_filter,8.4,0.7860137352654724,10.1,0.8611375561264455,11.85,0.9103827127966565,10.46,0.9079866877503249
dense,LogReg,Oily,5,rank,proportional,3.6,0.9999999999999999,4.3,1.0,5.35,0.9999999999999999,6.72,0.9080084977182185
dense,LogReg,Oily,5,rank,MMR,7.4,0.8687949224876581,10.0,0.914856882358379,9.25,0.8746321516834927,10.36,0.887080674091823
dense,LogReg,Oily,5,rank,FAIR_prefix,8.4,0.7860137352654724,10.1,0.8611375561264455,11.85,0.9103827127966565,10.46,0.9079866877503249
dense,LogReg,Oily,5,rank,proposed,3.6,0.9999999999999999,3.5,1.0,3.8,0.9303549584852354,4.26,0.8396607115123002
full,LogReg,Oily,5,minmax,relevance_only,3.4,0.9999999999999999,3.6,0.933745776545611,2.7,0.9572416874849684,3.06,0.944951832524193
full,LogReg,Oily,5,minmax,hard_filter,2.8,0.9999999999999999,1.5,1.0,1.2,0.9659370277440174,1.32,0.9522988912783741
full,LogReg,Oily,5,minmax,proportional,0.0,0.9999999999999999,0.2,1.0,0.55,0.9652498273011313,0.82,0.9361647581721505
full,LogReg,Oily,5,minmax,MMR,2.6,0.9999999999999999,2.2,1.0,2.8,0.8526529223332183,3.0,0.8765170264751077
full,LogReg,Oily,5,minmax,FAIR_prefix,3.4,0.9999999999999999,3.3,0.933745776545611,2.7,0.9572416874849684,3.06,0.944951832524193
full,LogReg,Oily,5,minmax,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9263159606882018,0.0,0.9023141661722568
full,LogReg,Oily,5,rank,relevance_only,3.4,0.9999999999999999,3.6,0.933745776545611,2.7,0.9572416874849684,3.06,0.944951832524193
full,LogReg,Oily,5,rank,hard_filter,2.8,0.9999999999999999,1.5,1.0,1.2,0.9659370277440174,1.32,0.9522988912783741
full,LogReg,Oily,5,rank,proportional,0.0,0.9999999999999999,0.0,1.0,0.2,0.9280406417958645,0.58,0.9324739181462972
full,LogReg,Oily,5,rank,MMR,2.4,0.9999999999999999,2.2,1.0,2.8,0.8526529223332183,4.02,0.8747791672585727
full,LogReg,Oily,5,rank,FAIR_prefix,3.4,0.9999999999999999,3.3,0.933745776545611,2.7,0.9572416874849684,3.06,0.944951832524193
full,LogReg,Oily,5,rank,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9263159606882018,0.0,0.9023141661722568
dense,LogReg,Oily,6,minmax,relevance_only,10.0,0.6608397947263838,11.5,0.7799082337019198,11.55,0.8579599603663426,11.1,0.8637518679026013
dense,LogReg,Oily,6,minmax,hard_filter,10.0,0.6608397947263838,11.5,0.7799082337019198,11.55,0.8579599603663426,11.1,0.8637518679026013
dense,LogReg,Oily,6,minmax,proportional,5.0,0.9999999999999999,5.0,1.0,6.35,0.9323848567335543,6.88,0.8424769019668041
dense,LogReg,Oily,6,minmax,MMR,10.2,0.6608397947263838,9.1,0.7015099647232445,8.85,0.7366200356405673,9.22,0.7333825381740368
dense,LogReg,Oily,6,minmax,FAIR_prefix,10.0,0.6608397947263838,11.5,0.7799082337019198,11.55,0.8579599603663426,11.1,0.8637518679026013
dense,LogReg,Oily,6,minmax,proposed,3.6,0.9999999999999999,3.9,0.9305687780632227,4.1,0.848642346518953,4.26,0.80984656297204
dense,LogReg,Oily,6,rank,relevance_only,10.0,0.6608397947263838,11.5,0.7799082337019198,11.55,0.8579599603663426,11.1,0.8637518679026013
dense,LogReg,Oily,6,rank,hard_filter,10.0,0.6608397947263838,11.5,0.7799082337019198,11.55,0.8579599603663426,11.1,0.8637518679026013
dense,LogReg,Oily,6,rank,proportional,4.4,0.9999999999999999,5.0,1.0,5.95,0.9659370277440174,7.28,0.8603080866114128
dense,LogReg,Oily,6,rank,MMR,13.2,0.6608397947263838,9.2,0.7162874455029681,10.55,0.7461569392282954,10.16,0.7554800738573181
dense,LogReg,Oily,6,rank,FAIR_prefix,10.0,0.6608397947263838,11.5,0.7799082337019198,11.55,0.8579599603663426,11.1,0.8637518679026013
dense,LogReg,Oily,6,rank,proposed,3.6,0.9999999999999999,3.9,0.9305687780632227,4.1,0.8504054548286429,4.26,0.8108306885691384
full,LogReg,Oily,6,minmax,relevance_only,9.6,0.6608397947263838,5.8,0.7799082337019198,3.85,0.8579599603663426,4.86,0.9087985879705379
full,LogReg,Oily,6,minmax,hard_filter,1.8,0.9999999999999999,1.9,1.0,1.1,0.9999999999999999,1.14,0.9564405003109538
full,LogReg,Oily,6,minmax,proportional,0.2,0.9999999999999999,0.3,1.0,0.7,0.9999999999999999,0.76,0.9423098104314572
full,LogReg,Oily,6,minmax,MMR,3.4,0.6608397947263838,3.7,0.7799082337019198,3.9,0.7883149188515781,5.1,0.7619986791929932
full,LogReg,Oily,6,minmax,FAIR_prefix,5.0,0.8539316501572934,5.6,0.9052116356304493,3.5,0.938826684621968,3.58,0.9524066885881308
full,LogReg,Oily,6,minmax,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.9403493763588907
full,LogReg,Oily,6,rank,relevance_only,9.6,0.6608397947263838,5.8,0.7799082337019198,3.85,0.8579599603663426,4.86,0.9087985879705379
full,LogReg,Oily,6,rank,hard_filter,1.8,0.9999999999999999,1.9,1.0,1.1,0.9999999999999999,1.14,0.9564405003109538
full,LogReg,Oily,6,rank,proportional,0.0,0.9999999999999999,0.1,1.0,0.2,0.9999999999999999,0.64,0.9422666466446347
full,LogReg,Oily,6,rank,MMR,3.4,0.6608397947263838,3.7,0.7799082337019198,3.75,0.7872370310526399,4.54,0.7778566337433074
full,LogReg,Oily,6,rank,FAIR_prefix,5.0,0.8539316501572934,5.6,0.9052116356304493,3.5,0.938826684621968,3.58,0.9524066885881308
full,LogReg,Oily,6,rank,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.9403493763588907
dense,LogReg,Oily,7,minmax,relevance_only,13.0,0.6608397947263838,10.1,0.7799082337019198,9.8,0.8579599603663426,10.76,0.8195339108308596
dense,LogReg,Oily,7,minmax,hard_filter,13.0,0.6608397947263838,10.1,0.7799082337019198,9.8,0.8579599603663426,10.76,0.8195339108308596
dense,LogReg,Oily,7,minmax,proportional,4.4,0.9999999999999999,5.3,0.9305687780632227,6.4,0.8850196354643064,7.14,0.8345309167515457
dense,LogReg,Oily,7,minmax,MMR,7.6,0.529634717214042,7.9,0.6947651160602988,9.3,0.7334383901299598,9.46,0.7197937738236136
dense,LogReg,Oily,7,minmax,FAIR_prefix,13.0,0.6608397947263838,10.1,0.7799082337019198,9.8,0.8579599603663426,10.76,0.8195339108308596
dense,LogReg,Oily,7,minmax,proposed,4.0,0.9999999999999999,3.7,0.8482378089219645,3.95,0.8034168840468867,4.18,0.7839035732198277
dense,LogReg,Oily,7,rank,relevance_only,13.0,0.6608397947263838,10.1,0.7799082337019198,9.8,0.8579599603663426,10.76,0.8195339108308596
dense,LogReg,Oily,7,rank,hard_filter,13.0,0.6608397947263838,10.1,0.7799082337019198,9.8,0.8579599603663426,10.76,0.8195339108308596
dense,LogReg,Oily,7,rank,proportional,4.4,0.9999999999999999,5.3,0.9363792118010483,5.95,0.9193201535572952,7.32,0.8241536382290189
dense,LogReg,Oily,7,rank,MMR,8.4,0.529634717214042,7.4,0.6947651160602988,8.45,0.7327511896870738,9.76,0.7467761182131375
dense,LogReg,Oily,7,rank,FAIR_prefix,13.0,0.6608397947263838,10.1,0.7799082337019198,9.8,0.8579599603663426,10.76,0.8195339108308596
dense,LogReg,Oily,7,rank,proposed,4.0,0.9999999999999999,3.7,0.8482378089219645,3.95,0.8022188823584813,4.22,0.7832496401911838
full,LogReg,Oily,7,minmax,relevance_only,6.0,0.6608397947263838,6.3,0.7799082337019198,3.55,0.8195753222009596,3.08,0.8730061166324877
full,LogReg,Oily,7,minmax,hard_filter,3.0,0.9999999999999999,1.9,0.9305687780632227,1.85,0.9551913563983281,1.1,0.9303969132073109
full,LogReg,Oily,7,minmax,proportional,0.4,0.9999999999999999,0.5,0.9216017310213245,0.75,0.9494043170253827,0.82,0.9413187509103123
full,LogReg,Oily,7,minmax,MMR,3.6,0.529634717214042,3.5,0.6947651160602988,2.8,0.7355109086536608,3.86,0.8257477214993193
full,LogReg,Oily,7,minmax,FAIR_prefix,6.0,0.8539316501572934,3.6,0.8415908474314976,3.55,0.897767905235079,3.08,0.9155909157798875
full,LogReg,Oily,7,minmax,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9659370277440174,0.0,0.9524488781547701
full,LogReg,Oily,7,rank,relevance_only,6.0,0.6608397947263838,6.3,0.7799082337019198,3.55,0.8195753222009596,3.08,0.8730061166324877
full,LogReg,Oily,7,rank,hard_filter,3.0,0.9999999999999999,1.9,0.9305687780632227,1.85,0.9551913563983281,1.1,0.9303969132073109
full,LogReg,Oily,7,rank,proportional,0.0,0.9999999999999999,0.2,1.0,0.3,0.9603789329441843,0.66,0.9326968383157314
full,LogReg,Oily,7,rank,MMR,3.6,0.529634717214042,3.9,0.6947651160602988,3.0,0.7348237082107747,3.58,0.8109723478338732
full,LogReg,Oily,7,rank,FAIR_prefix,6.0,0.8539316501572934,3.6,0.8415908474314976,3.55,0.897767905235079,3.08,0.9155909157798875
full,LogReg,Oily,7,rank,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9659370277440174,0.0,0.9524488781547701
dense,LogReg,Oily,8,minmax,relevance_only,7.2,0.6608397947263838,9.4,0.7799082337019198,11.8,0.8206532099998979,11.46,0.8436972215823577
dense,LogReg,Oily,8,minmax,hard_filter,7.2,0.6608397947263838,9.4,0.7799082337019198,11.8,0.8206532099998979,11.46,0.8436972215823577
dense,LogReg,Oily,8,minmax,proportional,4.8,0.9999999999999999,5.5,1.0,6.4,0.9281778704499035,7.08,0.8566296806231974
dense,LogReg,Oily,8,minmax,MMR,11.2,0.6608397947263838,12.7,0.7104770117651424,11.2,0.7392566686908736,10.7,0.7694958562668609
dense,LogReg,Oily,8,minmax,FAIR_prefix,7.2,0.6608397947263838,9.4,0.7799082337019198,11.8,0.8206532099998979,11.46,0.8436972215823577
dense,LogReg,Oily,8,minmax,proposed,3.6,0.9999999999999999,4.0,0.8579809428223729,4.1,0.876007246490174,4.16,0.7807572190771213
dense,LogReg,Oily,8,rank,relevance_only,7.2,0.6608397947263838,9.4,0.7799082337019198,11.8,0.8206532099998979,11.46,0.8436972215823577
dense,LogReg,Oily,8,rank,hard_filter,7.2,0.6608397947263838,9.4,0.7799082337019198,11.8,0.8206532099998979,11.46,0.8436972215823577
dense,LogReg,Oily,8,rank,proportional,4.8,0.9999999999999999,5.5,1.0,6.0,0.9616153618346169,7.78,0.8711496189643622
dense,LogReg,Oily,8,rank,MMR,10.2,0.6608397947263838,9.7,0.7104770117651424,11.25,0.743578334600274,10.5,0.8127934916252706
dense,LogReg,Oily,8,rank,FAIR_prefix,7.2,0.6608397947263838,9.4,0.7799082337019198,11.8,0.8206532099998979,11.46,0.8436972215823577
dense,LogReg,Oily,8,rank,proposed,3.6,0.9999999999999999,4.0,0.8579809428223729,4.2,0.9083455376384938,4.2,0.7811246410631377
full,LogReg,Oily,8,minmax,relevance_only,6.6,0.6608397947263838,4.6,0.7799082337019198,3.3,0.8579599603663426,3.6,0.891963460879018
full,LogReg,Oily,8,minmax,hard_filter,3.0,0.9999999999999999,1.9,1.0,1.8,0.9999999999999999,1.4,0.96696172114031
full,LogReg,Oily,8,minmax,proportional,0.4,0.9999999999999999,1.1,1.0,0.7,0.9671350294324228,0.78,0.9521949597480376
full,LogReg,Oily,8,minmax,MMR,5.4,0.6608397947263838,5.7,0.642923523403608,4.35,0.7695545011015678,4.42,0.8284656361965091
full,LogReg,Oily,8,minmax,FAIR_prefix,6.0,0.8539316501572934,3.8,0.9052116356304493,2.95,0.938826684621968,3.6,0.9359614540505111
full,LogReg,Oily,8,minmax,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9616153618346169,0.0,0.9494758277617924
full,LogReg,Oily,8,rank,relevance_only,6.6,0.6608397947263838,4.6,0.7799082337019198,3.3,0.8579599603663426,3.6,0.891963460879018
full,LogReg,Oily,8,rank,hard_filter,3.0,0.9999999999999999,1.9,1.0,1.8,0.9999999999999999,1.4,0.96696172114031
full,LogReg,Oily,8,rank,proportional,0.0,0.9999999999999999,0.3,1.0,0.5,0.9659370277440174,0.82,0.9644963367486008
full,LogReg,Oily,8,rank,MMR,5.4,0.6608397947263838,5.7,0.6352557412688554,3.8,0.764605964876694,3.82,0.8142764045584628
full,LogReg,Oily,8,rank,FAIR_prefix,6.0,0.8539316501572934,3.8,0.9052116356304493,2.95,0.938826684621968,3.6,0.9359614540505111
full,LogReg,Oily,8,rank,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9616153618346169,0.0,0.9494758277617924
dense,LogReg,Oily,9,minmax,relevance_only,10.0,0.8304198973631918,13.9,0.8899541168509599,11.75,0.8961150096155942,11.56,0.8970697935194594
dense,LogReg,Oily,9,minmax,hard_filter,10.0,0.8304198973631918,13.9,0.8899541168509599,11.75,0.8961150096155942,11.56,0.8970697935194594
dense,LogReg,Oily,9,minmax,proportional,4.2,0.8687949224876581,5.1,0.8364586133797036,5.75,0.8944557289533969,7.5,0.8185106879005285
dense,LogReg,Oily,9,minmax,MMR,10.2,0.8539316501572934,11.4,0.9052116356304493,11.95,0.8656918737577166,10.74,0.7797835609096261
dense,LogReg,Oily,9,minmax,FAIR_prefix,10.0,0.8304198973631918,13.9,0.8899541168509599,11.75,0.8961150096155942,11.56,0.8970697935194594
dense,LogReg,Oily,9,minmax,proposed,3.6,0.7227265726449517,3.6,0.8200685179888283,4.2,0.7723907315972135,4.1,0.7690188848274797
dense,LogReg,Oily,9,rank,relevance_only,10.0,0.8304198973631918,13.9,0.8899541168509599,11.75,0.8961150096155942,11.56,0.8970697935194594
dense,LogReg,Oily,9,rank,hard_filter,10.0,0.8304198973631918,13.9,0.8899541168509599,11.75,0.8961150096155942,11.56,0.8970697935194594
dense,LogReg,Oily,9,rank,proportional,4.2,0.8687949224876581,5.1,0.8364586133797036,5.75,0.8944557289533969,7.94,0.8332919125369991
dense,LogReg,Oily,9,rank,MMR,10.2,0.8687949224876581,11.5,0.914856882358379,11.15,0.8726038015066486,10.68,0.8260039963880502
dense,LogReg,Oily,9,rank,FAIR_prefix,10.0,0.8304198973631918,13.9,0.8899541168509599,11.75,0.8961150096155942,11.56,0.8970697935194594
dense,LogReg,Oily,9,rank,proposed,3.6,0.7227265726449517,3.6,0.8200685179888283,4.2,0.7714402692193075,4.22,0.7545022830634037
full,LogReg,Oily,9,minmax,relevance_only,7.6,0.9999999999999999,6.1,0.9266360779006398,3.4,0.952653320122114,4.56,0.9442172302919591
full,LogReg,Oily,9,minmax,hard_filter,2.8,0.9999999999999999,1.5,1.0,1.4,0.9999999999999999,1.46,0.9527708765736385
full,LogReg,Oily,9,minmax,proportional,0.0,0.9999999999999999,0.9,1.0,0.6,0.9676617088516801,0.86,0.949455141614143
full,LogReg,Oily,9,minmax,MMR,2.8,0.9999999999999999,3.9,1.0,2.8,0.9275139623766072,4.9,0.9302716792964129
full,LogReg,Oily,9,minmax,FAIR_prefix,3.4,0.9999999999999999,3.8,1.0,3.4,0.9616153618346169,4.32,0.9485775076623609
full,LogReg,Oily,9,minmax,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9307787414438841,0.0,0.9483328981050965
full,LogReg,Oily,9,rank,relevance_only,7.6,0.9999999999999999,6.1,0.9266360779006398,3.4,0.952653320122114,4.56,0.9442172302919591
full,LogReg,Oily,9,rank,hard_filter,2.8,0.9999999999999999,1.5,1.0,1.4,0.9999999999999999,1.46,0.9527708765736385
full,LogReg,Oily,9,rank,proportional,0.0,0.9999999999999999,0.1,1.0,0.55,0.9676617088516801,0.86,0.9495916103152803
full,LogReg,Oily,9,rank,MMR,3.0,0.9999999999999999,4.1,1.0,3.2,0.9616153618346169,4.86,0.9336491034992963
full,LogReg,Oily,9,rank,FAIR_prefix,3.4,0.9999999999999999,3.8,1.0,3.4,0.9616153618346169,4.32,0.9485775076623609
full,LogReg,Oily,9,rank,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9307787414438841,0.0,0.9483328981050965
dense,LogReg,Sensitive,0,minmax,relevance_only,6.0,0.6843515475204854,7.1,0.7951657524814092,8.9,0.8349416942375624,9.46,0.7245680815666091
dense,LogReg,Sensitive,0,minmax,hard_filter,6.0,0.6843515475204854,7.1,0.7951657524814092,8.9,0.8349416942375624,9.46,0.7245680815666091
dense,LogReg,Sensitive,0,minmax,proportional,4.2,0.6548086577531306,4.9,0.7759944384848245,6.65,0.7543814900735115,7.24,0.7461046222000666
dense,LogReg,Sensitive,0,minmax,MMR,6.0,0.69921481985085,6.1,0.7353797772725615,8.45,0.6879445668880845,10.9,0.6639500659534487
dense,LogReg,Sensitive,0,minmax,FAIR_prefix,6.0,0.6843515475204854,7.1,0.7951657524814092,8.9,0.8349416942375624,9.46,0.7245680815666091
dense,LogReg,Sensitive,0,minmax,proposed,4.6,0.7860137352654724,4.1,0.7975167679274938,4.0,0.8693239334097674,4.1,0.7760597497131584
dense,LogReg,Sensitive,0,rank,relevance_only,6.0,0.6843515475204854,7.1,0.7951657524814092,8.9,0.8349416942375624,9.46,0.7245680815666091
dense,LogReg,Sensitive,0,rank,hard_filter,6.0,0.6843515475204854,7.1,0.7951657524814092,8.9,0.8349416942375624,9.46,0.7245680815666091
dense,LogReg,Sensitive,0,rank,proportional,3.6,0.7860137352654724,4.5,0.7917063341896682,6.2,0.7273065078937292,7.0,0.7329859433497032
dense,LogReg,Sensitive,0,rank,MMR,6.0,0.6548086577531306,5.8,0.7123736502858729,8.2,0.6393079487233579,10.7,0.6666144463145045
dense,LogReg,Sensitive,0,rank,FAIR_prefix,6.0,0.6843515475204854,7.1,0.7951657524814092,8.9,0.8349416942375624,9.46,0.7245680815666091
dense,LogReg,Sensitive,0,rank,proposed,4.0,0.7860137352654724,4.2,0.8611375561264455,4.15,0.838423354592521,4.16,0.7625747121743015
full,LogReg,Sensitive,0,minmax,relevance_only,0.0,0.7860137352654724,0.7,0.8611375561264455,1.35,0.9103827127966565,1.58,0.8261573929628717
full,LogReg,Sensitive,0,minmax,hard_filter,0.0,0.7860137352654724,0.4,0.8611375561264455,0.6,0.8775177422290793,0.6,0.841534776434158
full,LogReg,Sensitive,0,minmax,proportional,0.0,0.7860137352654724,0.0,0.8611375561264455,0.35,0.8399634525521351,0.52,0.8375006961400585
full,LogReg,Sensitive,0,minmax,MMR,0.0,0.8687949224876581,0.9,0.8454256604216017,1.0,0.7175057946406136,1.66,0.7415843985326849
full,LogReg,Sensitive,0,minmax,FAIR_prefix,0.0,0.7860137352654724,0.7,0.8611375561264455,1.35,0.9103827127966565,1.58,0.8261573929628717
full,LogReg,Sensitive,0,minmax,proposed,0.0,0.7860137352654724,0.0,0.8611375561264455,0.0,0.8392762521092492,0.0,0.8637475493907752
full,LogReg,Sensitive,0,rank,relevance_only,0.0,0.7860137352654724,0.7,0.8611375561264455,1.35,0.9103827127966565,1.58,0.8261573929628717
full,LogReg,Sensitive,0,rank,hard_filter,0.0,0.7860137352654724,0.4,0.8611375561264455,0.6,0.8775177422290793,0.6,0.841534776434158
full,LogReg,Sensitive,0,rank,proportional,0.0,0.7860137352654724,0.0,0.8611375561264455,0.0,0.8392762521092492,0.5,0.8356498510759086
full,LogReg,Sensitive,0,rank,MMR,0.2,0.9999999999999999,1.0,0.7885497208855956,1.0,0.7887959678829003,1.92,0.7748178239836813
full,LogReg,Sensitive,0,rank,FAIR_prefix,0.0,0.7860137352654724,0.7,0.8611375561264455,1.35,0.9103827127966565,1.58,0.8261573929628717
full,LogReg,Sensitive,0,rank,proposed,0.0,0.7860137352654724,0.0,0.8611375561264455,0.0,0.8392762521092492,0.0,0.8637475493907752
dense,LogReg,Sensitive,1,minmax,relevance_only,6.8,0.9999999999999999,7.3,0.8701249883466594,9.25,0.8498804461457887,9.4,0.7807996217505381
dense,LogReg,Sensitive,1,minmax,hard_filter,6.8,0.9999999999999999,7.3,0.8701249883466594,9.25,0.8498804461457887,9.4,0.7807996217505381
dense,LogReg,Sensitive,1,minmax,proportional,3.8,0.9999999999999999,5.6,1.0,5.55,0.8231908075133418,6.48,0.7707617553642068
dense,LogReg,Sensitive,1,minmax,MMR,8.2,0.8304198973631918,8.0,0.8899541168509599,8.1,0.7531864193780905,9.02,0.6573275687649254
dense,LogReg,Sensitive,1,minmax,FAIR_prefix,6.8,0.9999999999999999,7.3,0.8701249883466594,9.25,0.8498804461457887,9.4,0.7807996217505381
dense,LogReg,Sensitive,1,minmax,proposed,3.8,0.9999999999999999,4.2,0.9363792118010483,4.05,0.8864551829897183,4.22,0.775884411832604
dense,LogReg,Sensitive,1,rank,relevance_only,6.8,0.9999999999999999,7.3,0.8701249883466594,9.25,0.8498804461457887,9.4,0.7807996217505381
dense,LogReg,Sensitive,1,rank,hard_filter,6.8,0.9999999999999999,7.3,0.8701249883466594,9.25,0.8498804461457887,9.4,0.7807996217505381
dense,LogReg,Sensitive,1,rank,proportional,3.8,0.9999999999999999,5.2,1.0,5.55,0.8255051242027128,6.5,0.758809334943863
dense,LogReg,Sensitive,1,rank,MMR,7.0,0.639945385422766,7.7,0.6306637463657284,7.95,0.6534640237632862,9.3,0.6185580953108005
dense,LogReg,Sensitive,1,rank,FAIR_prefix,6.8,0.9999999999999999,7.3,0.8701249883466594,9.25,0.8498804461457887,9.4,0.7807996217505381
dense,LogReg,Sensitive,1,rank,proposed,3.8,0.9999999999999999,4.2,0.9363792118010483,4.05,0.8864551829897183,4.22,0.7758152224822505
full,LogReg,Sensitive,1,minmax,relevance_only,0.6,0.8304198973631918,1.3,0.8899541168509599,1.6,0.9289799801831712,1.8,0.8736435119711515
full,LogReg,Sensitive,1,minmax,hard_filter,0.0,0.8304198973631918,0.0,0.8899541168509599,0.35,0.8966416890348514,0.48,0.8835733644771314
full,LogReg,Sensitive,1,minmax,proportional,0.0,0.8304198973631918,0.0,0.8899541168509599,0.15,0.9289799801831712,0.52,0.8821535315466845
